,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
4738,FEIM,55416000.0,0.3478,0.085,0.0181,0.0108,0.0162,0.0114,-2.3233,0.0643,0.0026,-0.1466,-0.003,-0.3086,-0.0815,-0.3595,83.5,16.2718,0.9384,Technology,87471413.64,-14.754097933497107,0.0028626510002953943,3055608721809.7456,2016
4744,GSB,32595000.0,0.807,0.228,0.11,0.1211,0.1732,1.1839,-1.9775,0.0,0.0756,0.0246,0.0595,0.3705,0.0569,-0.0629,24.0588,9.6606,2.9446,Technology,86483135.89,-11.868973387700427,0.002830307927605948,3055608721809.7456,2016
4745,GSIT,52736000.0,0.507,-0.026,-0.0411,-0.0241,-0.0448,-0.0304,40.7633,0.0,-0.1042,0.0,-0.0773,0.0,-0.0138,0.0,0.0,0.0,1.0102,Technology,91610818.2,30.065362532597504,0.0029981200651155904,3055608721809.7456,2016
4746,GVP,53101000.0,0.3062,0.048,0.0268,0.0673,0.0,0.1042,-8.9298,0.0,-0.0022,0.0,0.0053,-0.1289,0.0225,0.0,39.375,14.0322,2.7864,Technology,58851478.35,3.174600050953455,0.0019260148699648963,3055608721809.7456,2016
4747,HURC,227289000.0,0.3099,0.1,0.0585,0.0717,0.0804,0.077,-1.8167,0.008,0.0394,-0.019,0.0432,0.0322,0.0502,0.1683,13.0348,5.7283,0.9288,Technology,172215298.6,27.100734504742302,0.0056360389787735,3055608721809.7456,2016
4748,IEC,127010000.0,0.1597,0.07400000000000001,0.0377,0.3452,0.1182,0.1556,1.999,1.4166,0.1593,0.3303,-0.0246,-0.0809,-0.0501,0.0,10.1489,7.2116,3.5137,Technology,49008902.31,17.37891443741332,0.0016038998043235555,3055608721809.7456,2016
4749,INOD,63074000.0,0.2514,-0.018000000000000002,-0.0876,-0.1476,-0.0909,-0.2789,8.0132,0.1346,0.0377,0.0,-0.0361,0.0,-0.0133,0.0,0.0,0.0,1.6041,Technology,60216005.2,-42.12765661717096,0.001970671335312064,3055608721809.7456,2016
4753,JCS,99352934.0,0.2675,-0.041,-0.0817,-0.1316,-0.118,-0.1358,4.0081,0.0,-0.0161,0.0,-0.0795,0.0,-0.0993,0.0,0.0,0.0,0.6771,Technology,41653317.6,-21.351886829716715,0.0013631757660165988,3055608721809.7456,2016
4754,KOSS,26001346.0,0.3439,0.106,0.0534,0.0764,0.0716,0.119,-0.2668,0.0,-0.0644,-0.1387,-0.0894,-0.205,-0.1008,-0.3652,10.6842,5.1706,0.8241,Technology,14986893.18,34.934496316276714,0.000490471606296624,3055608721809.7456,2016
4755,KTCC,484965000.0,0.0801,0.034,0.0135,0.0619,0.0418,0.0521,2.6122,0.4198,0.0888,-0.0487,0.1303,0.0193,0.0958,-0.2018,12.0,7.3415,0.7427,Technology,78401635.92,-12.787723504455473,0.002565827075973427,3055608721809.7456,2016
4757,LGL,20891000.0,0.3367,0.034,0.0071,0.0107,-0.0121,0.0115,-7.8251,0.0,-0.0861,-0.1877,-0.1078,-0.1787,-0.0809,0.0,83.6667,11.0411,0.9628,Technology,13376111.28,11.95218938072246,0.0004377560249951678,3055608721809.7456,2016
4767,NSYS,116621719.0,0.1187,0.025,0.0004,0.002,0.0108,0.0015,4.6172,0.6172,0.006,-0.2915,0.0038,-0.4838,0.0159,-0.6188,188.5,8.1593,0.4642,Technology,10359322.87,2.3872656399110426,0.0003390264858212763,3055608721809.7456,2016
4768,OCC,64616001.0,0.3053,0.014,-0.0275,-0.0718,-0.0292,-0.05,11.15,0.4824,0.019,0.0,-0.0478,0.0,-0.0735,0.0,0.0,33.1653,0.8026,Technology,19876858.4,-25.846151205209583,0.0006505040471355746,3055608721809.7456,2016
4769,OESX,67642000.0,0.2365,-0.231,-0.2975,-0.4377,-0.3384,-0.4352,0.6895,0.1037,-0.0456,0.0,-0.0751,0.0,-0.1579,0.0,0.0,0.0,0.8391,Technology,38578724.42,-60.8888891008165,0.0012625544672863408,3055608721809.7456,2016
4771,QADB,277852000.0,0.5445,0.061,0.0321,0.0696,0.6797,0.075,-7.2282,0.1142,0.0063,-0.0935,0.0131,0.2267,-0.0279,0.0382,33.5102,10.8662,2.4077,Technology,308202808.88,22.067912426015067,0.010086461878452182,3055608721809.7456,2016
4775,RBCN,19630000.0,-1.3249,-2.899,-3.2032,-1.2464,-1.2019,-1.2502,0.3134,0.0,-0.3759,0.0,-0.3381,0.0,-0.2602,0.0,0.0,0.0541,0.2867,Technology,14755851.0,45.09090943769975,0.00048291035742497,3055608721809.7456,2016
4776,REFR,1236097.0,1.0,-3.276,-3.4289,-0.8641,-1.5784,-0.8701,0.7938,0.0,0.0693,0.0,0.0242,0.0,-0.1828,0.0,0.0,0.0,8.7255,Technology,42798045.88,-41.57303491184741,0.0014006389487804577,3055608721809.7456,2016
4778,SCKT,20787588.0,0.5019,0.13699999999999998,0.5843,0.7512,0.1001,4.9982,-0.0704,0.0692,-0.0764,0.0,-0.0223,0.0,0.0368,0.0,1.8667,8.0174,1.4213,Technology,22988859.6,-8.67347311149377,0.0007523495870369289,3055608721809.7456,2016
4780,SMSI,28235000.0,0.7321,-0.4920000000000001,-0.5434,-5.0157,-1.5128,-3.6358,-0.026,0.8467,-0.1268,0.0,-0.1829,0.0,-0.2001,0.0,0.0,0.0,6.85,Technology,20951507.2,67.05881379467422,0.0006856737595509626,3055608721809.7456,2016
4787,SVT,38587000.0,0.2598,0.087,0.0454,0.0646,0.0575,0.0589,0.0027,0.13,0.0418,0.0436,0.0124,-0.0955,0.0877,0.2204,12.8101,7.4205,0.9208,Technology,24968418.2,11.731515561565669,0.0008171340139784636,3055608721809.7456,2016
4788,TACT,57235000.0,0.4158,0.114,0.0632,0.15,0.147,0.2011,-0.3831,0.0,0.0114,0.0152,0.0149,-0.0082,0.0241,-0.0613,13.9583,7.1879,2.0623,Technology,49468538.8,105.32791582362458,0.0016189421913516881,3055608721809.7456,2016
4789,TAIT,6915000.0,-0.1082,-0.415,-0.4499,-0.2686,-0.2096,-0.2547,1.0523,0.0863,-0.033,0.0,0.0033,0.0,0.0333,0.0,0.0,0.0,0.5813,Technology,6692324.87,49.41343974336644,0.00021901773032105814,3055608721809.7456,2016
4790,TCCO,2522934.0,0.2019,-0.934,-0.9799,-0.5031,-0.9653,-0.5445,1.2639,0.0,-0.0704,0.0,-0.2702,0.0,-0.2611,0.0,0.0,0.0,0.9734,Technology,4783680.2,387.2340542096912,0.00015655408252555222,3055608721809.7456,2016
4791,TRNS,122166000.0,0.2384,0.084,0.0338,0.106,0.0654,0.1817,1.7986,0.4902,0.0691,0.0107,0.0724,0.0938,0.0536,0.0617,16.9,8.6318,1.8018,Technology,70026941.4,34.43395742618066,0.002291750933297675,3055608721809.7456,2016
4792,TSRI,60998281.0,0.1633,0.013,0.0065,0.0423,0.1558,0.0424,-7.4815,0.0,0.0397,-0.0915,0.098,0.1583,0.1092,0.0,19.0,1.712,0.7905,Technology,7455835.6,0.6558066127820587,0.00024400491943824966,3055608721809.7456,2016
4793,TZOO,114263000.0,0.8787,0.115,0.058,0.3671,0.0,0.3188,-2.136,0.0,0.0617,-0.0794,-0.0213,0.1842,-0.0994,0.0,21.2766,8.3752,7.5626,Technology,138253530.0,-35.50000190734863,0.004524582254697734,3055608721809.7456,2016
4795,WSTG,164609000.0,0.166,0.054000000000000006,0.0358,0.1569,0.2236,0.2234,-1.5177,0.0,-0.0172,0.0533,-0.0841,0.0086,-0.1847,-0.0299,14.32,7.7606,2.0945,Technology,82679026.0,-2.8540951884139574,0.0027058119519645725,3055608721809.7456,2016
4796,WTT,31327000.0,0.4201,-0.054000000000000006,-0.0585,-0.0578,-0.071,-0.0819,5.5628,0.0,-0.0203,0.0,0.0957,0.0,0.0628,0.0,0.0,0.0,1.056,Technology,35008917.02,29.94652730272026,0.0011457264397146134,3055608721809.7456,2016
0,PG,65058000000.0,0.4983,0.333,0.2356,0.2748,0.0971,0.9474,0.7592,0.5664,0.0068,0.062,-0.032,0.0883,-0.0256,0.1167,15.0259,11.0432,3.9961,Consumer Defensive,222896093914.2,4.975150851116607,15.209373935230792,1465517876432.0237,2017
2,KR,115337000000.0,0.224,0.05,0.0171,0.2949,0.0844,0.1068,2.374,2.1017,0.1023,0.104,0.0986,0.3266,0.0856,0.1237,16.1538,7.8143,4.6653,Consumer Defensive,31520988408.0,-0.9904489187425342,2.150842982873847,1465517876432.0237,2017
4,GIS,15619800000.0,0.3565,0.206,0.1061,0.383,0.0959,0.6854,2.714,2.1908,0.042,0.0571,0.0105,0.0351,-0.0238,-0.0104,20.0603,12.8628,7.5307,Consumer Defensive,32591979691.14,-31.28041182968117,2.22392235640885,1465517876432.0237,2017
6,KO,35410000000.0,0.6257,0.252,0.0352,0.0731,0.0869,0.0711,3.0318,2.7932,0.0288,-0.1382,-0.0491,-0.3196,-0.0754,-0.4348,155.4266,24.811,11.3717,Consumer Defensive,194030789570.64,7.570640532756395,13.239742257053248,1465517876432.0237,2017
7,WMT,485873000000.0,0.2565,0.066,0.0281,0.1754,0.1127,0.13,1.2099,0.5905,0.0648,0.0497,0.0396,-0.0061,0.0245,-0.0354,15.1682,7.561,2.6268,Consumer Defensive,205104721022.44,-3.2752502280311164,13.995374899267121,1465517876432.0237,2017
8,MDLZ,25896000000.0,0.3875,0.181,0.1092,0.1088,0.0401,7.0,3.6,0.6791,-0.0287,0.0074,-0.0254,0.0186,-0.0527,0.1333,22.6791,17.1074,2.4381,Consumer Defensive,63377020441.18,-3.3879000482479693,4.324547756147393,1465517876432.0237,2017
14,NWL,9552000000.0,0.3416,0.238,0.2878,0.1943,0.0085,0.4048,4.4241,0.7459,-0.0157,0.1291,0.0074,0.3259,-0.0183,0.6041,5.6,11.24,1.0914,Consumer Defensive,15506764000.0,-38.988859428606865,1.0581081438428475,1465517876432.0237,2017
16,CPB,5837000000.0,0.4184,0.293,0.152,0.5418,0.1481,0.4528,1.8791,2.16,0.0,0.0277,-0.033,0.0356,-0.1009,0.0178,18.1546,11.2313,9.7463,Consumer Defensive,16010946508.41,-28.04266064489173,1.0925111706853101,1465517876432.0237,2017
17,TGT,70271000000.0,0.3006,0.104,0.0389,0.2496,0.127,0.1142,1.3951,1.164,0.0583,0.0388,0.0341,0.0188,0.0273,0.1511,13.556,6.3032,3.2777,Consumer Defensive,36015913151.68,0.9869942713685412,2.45755536188784,1465517876432.0237,2017
18,HRL,9167519000.0,0.2185,0.155,0.0924,0.1715,0.1418,0.3899,-0.1365,0.0506,0.044,0.1129,0.0212,0.1105,-0.0058,0.1195,18.8437,11.0553,3.2251,Consumer Defensive,15914020109.4,20.441642182950368,1.0858973722070562,1465517876432.0237,2017
21,CAG,7826900000.0,0.2995,0.173,0.0817,0.1602,0.07,0.332,2.0221,0.7508,-0.0134,-0.0021,-0.1054,0.0593,-0.1318,0.2781,26.027,14.095999999999998,4.107,Consumer Defensive,16390321092.72,-41.75405929922727,1.1183978958089662,1465517876432.0237,2017
22,PEP,63525000000.0,0.5467,0.206,0.0765,0.4397,0.1416,0.1749,1.5126,3.5565,0.0616,-0.0031,0.0117,-0.0299,0.0029,-0.0757,34.7235,14.3577,15.1891,Consumer Defensive,167898244727.42,-3.313237087778952,11.456581146330887,1465517876432.0237,2017
23,COST,129025000000.0,0.1329,0.043,0.0208,0.2486,0.2012,0.149,0.1442,0.6099,0.0742,0.0971,0.0518,0.0917,0.0465,0.0921,26.0458,12.8162,6.4673,Consumer Defensive,69797744127.6,9.307226016875354,4.762667535487923,1465517876432.0237,2017
25,MNST,3369045000.0,0.6345,0.371,0.2436,0.2107,0.2473,0.4673,-0.9609,0.0,0.1365,0.1815,0.0849,0.1728,0.0656,0.1456,43.2483,27.3205,9.0877,Consumer Defensive,35366138543.0,-21.51171752625608,2.4132178195671714,1465517876432.0237,2017
26,SJM,7392300000.0,0.3835,0.198,0.0801,0.0865,0.0447,0.4152,3.5821,0.7881,0.0528,0.0624,0.0518,0.0439,0.0547,-0.0228,24.636,13.6189,2.1399,Consumer Defensive,14658775869.94,-22.251552417983824,1.0002454494535762,1465517876432.0237,2017
28,ADM,60828000000.0,0.0578,0.047,0.0262,0.0871,0.0377,0.0912,0.6523,0.409,0.0469,-0.0168,-0.044,0.08800000000000001,-0.0491,-0.0662,14.3179,8.5026,1.2319,Consumer Defensive,22420345008.08,5.249598942618492,1.5298581729118843,1465517876432.0237,2017
30,TAP,11002800000.0,0.4332,0.229,0.1423,0.1206,0.0389,0.452,4.3181,0.8717,0.0396,0.1019,0.1872,0.2429,0.3158,0.3776,11.3122,10.7654,1.3649,Consumer Defensive,16267386074.56,-31.71205881605033,1.1100093923224514,1465517876432.0237,2017
31,SYY,55371139000.0,0.1907,0.054000000000000006,0.0206,0.4797,0.1134,0.1809,2.4655,3.4410000000000003,0.0603,0.0264,0.0716,0.0195,0.0867,0.0976,24.0667,11.5695,11.3351,Consumer Defensive,27048884480.24,5.883635766822913,1.845687788271386,1465517876432.0237,2017
33,CHD,3776200000.0,0.458,0.231,0.1969,0.3352,0.0903,1.1048,2.4066,1.0705,0.0598,0.1654,0.0764,0.189,0.0728,0.2465,16.6431,16.5949,5.5447,Consumer Defensive,12353809655.06,35.22264851723126,0.8429654700041468,1465517876432.0237,2017
34,BG,45794000000.0,0.0385,0.024,0.0035,0.0224,0.0169,0.0168,3.5643,0.6707,0.004,-0.1591,-0.0484,0.2105,-0.0613,-0.3154,75.5444,12.3521,1.3376,Consumer Defensive,9561096877.54,-19.083351017339922,0.6524039748199878,1465517876432.0237,2017
35,PBH,882060000.0,0.5672,0.261,0.0787,0.0844,0.0434,0.3112,9.3483,2.667,0.0996,0.0603,0.1367,0.1209,0.1291,-0.0234,42.4122,22.1255,3.5816,Consumer Defensive,2941138327.8,-29.64228847073139,0.2006893518733834,1465517876432.0237,2017
36,BIG,5193995000.0,0.4042,0.069,0.0294,0.2349,0.1766,0.1816,0.1544,0.1635,0.104,0.1171,0.0819,0.0168,0.0991,0.1691,14.4095,6.2036,3.3257,Consumer Defensive,2163827772.8,-46.63813586701128,0.14764936051603098,1465517876432.0237,2017
37,STZ,7321100000.0,0.4807,0.362,0.2088,0.2218,0.077,0.3423,3.4195,1.3406,0.0489,0.1812,0.2311,0.2863,0.124,-0.0944,20.4652,15.1702,4.5071,Consumer Defensive,31135906661.95,-28.093676843552018,2.124566828059037,1465517876432.0237,2017
43,EL,11824000000.0,0.7941,0.184,0.1056,0.2849,0.1484,0.3276,0.8411,0.8148,0.0646,0.1196,0.0521,0.0907,0.0428,0.0295,28.2294,17.0581,8.0567,Consumer Defensive,35304547417.32,3.0922342066257937,2.4090151328125105,1465517876432.0237,2017
47,PPC,10767863000.0,0.1367,0.125,0.0645,0.3762,0.1579,0.2186,1.5586,1.4535,-0.0912,0.1473,0.0592,0.32,0.0931,0.0054,10.8172,7.1467,4.0665,Consumer Defensive,7507350691.44,-48.60834966187222,0.5122660604944329,1465517876432.0237,2017
48,DLTR,20719200000.0,0.3086,0.113,0.0433,0.1663,0.0827,0.1811,2.3273,1.173,0.2114,0.1979,0.258,0.131,0.3256,0.098,19.8026,9.9111,3.2961,Consumer Defensive,17764374129.25,-16.901281013849573,1.2121567682612966,1465517876432.0237,2017
51,DF,7795025000.0,0.2332,0.035,0.0079,0.0939,0.0301,0.0427,3.3087,1.3922,-0.0722,-0.1033,-0.031,-0.1697,-0.0537,0.0,17.0735,7.2102,1.6118,Consumer Defensive,1057341972.6,-66.03298318625762,0.07214800921939102,1465517876432.0237,2017
57,CASY,7506587000.0,0.224,0.068,0.0236,0.1491,0.0768,0.0728,1.6645,0.7758,0.0917,0.1397,0.0086,0.085,-0.0204,0.1118,24.5374,10.2463,3.6676,Consumer Defensive,4366676249.4,15.130509952283758,0.297961309078753,1465517876432.0237,2017
58,MGPI,347448000.0,0.2188,0.188,0.1204,0.2479,0.1368,0.2132,0.329,0.1455,-0.0073,0.0889,0.0216,0.9412,0.0464,0.2222,32.459,20.6294,7.8767,Consumer Defensive,1324599091.2,-27.669071210753664,0.09038436940973336,1465517876432.0237,2017
60,TSN,38260000000.0,0.1323,0.096,0.0464,0.1683,0.0742,0.2276,2.6979,0.9679,0.0352,0.202,0.028,0.2472,-0.0051,0.257,14.3704,9.6589,2.4649,Consumer Defensive,25505145149.01,-32.44791594574875,1.7403503266098181,1465517876432.0237,2017
61,MKC,4834100000.0,0.4158,0.16899999999999998,0.0917,0.1725,0.0497,0.9263,5.9339,1.9554,0.0492,0.0748,0.0403,0.0304,0.0395,0.0229,27.1034,22.3436,5.2065,Consumer Defensive,13385413344.42,39.94566094586421,0.9133572206576129,1465517876432.0237,2017
63,HAIN,2343505000.0,0.2216,0.073,0.0288,0.0394,0.0278,0.0816,3.5919,0.4377,0.0704,0.0075,0.078,-0.0613,0.016,-0.2118,59.7231,27.1911,2.3501,Consumer Defensive,4025526740.34,-62.19308851434231,0.2746828820771958,1465517876432.0237,2017
65,HSY,7515426000.0,0.4598,0.199,0.1042,0.8554,0.2083,0.3853,1.6966,3.1906,0.0505,0.147,0.0368,0.0465,0.0201,-0.0104,32.5901,17.473,25.8058,Consumer Defensive,23621060845.56,-1.7034352202518517,1.6117893357308108,1465517876432.0237,2017
76,PETS,249176000.0,0.3183,0.158,0.0956,0.2551,0.6558,0.2545,-1.4947,0.0,0.0623,0.0699,0.0128,0.0781,0.0164,0.0924,17.0678,9.0262,4.3701,Consumer Defensive,413395815.12,-49.03159669604822,0.02820817280826768,1465517876432.0237,2017
77,THS,6307100000.0,0.1713,-0.017,-0.0454,-0.1265,-0.051,-0.1313,-21.8966,1.1248,0.1152,0.0,0.1285,0.0,0.1384,0.0,0.0,0.0,1.2387,Consumer Defensive,2809265534.4,3.2790237482392968,0.1916909769288853,1465517876432.0237,2017
82,IPAR,591251000.0,0.6364,0.132,0.0703,0.096,0.2239,0.106,-2.7794,0.1398,0.0409,0.0556,-0.0238,-0.2083,0.0553,0.1192,32.6692,14.524,3.1287,Consumer Defensive,1355064200.6,53.31913245897299,0.09246316420916431,1465517876432.0237,2017
83,INGR,5832000000.0,0.2524,0.17800000000000002,0.08900000000000001,0.1795,0.1108,0.1412,1.2139,0.6448,0.0596,0.1052,-0.0105,0.052000000000000005,0.017,0.1433,19.4133,10.9046,3.4859,Consumer Defensive,10058944050.0,-33.18076949093719,0.686374708337894,1465517876432.0237,2017
84,SAFM,3342226000.0,0.192,0.158,0.0837,0.1952,0.2383,0.1831,-0.7959999999999999,0.0,0.0721,0.1213,0.0718,0.3926,0.069,0.0445,12.1602,5.6622,2.3742,Consumer Defensive,3401883198.54,-24.968759275317613,0.2321284000180391,1465517876432.0237,2017
86,UNFI,9274471000.0,0.1541,0.034,0.014,0.0774,0.0648,0.0834,1.1669,0.2293,0.1095,0.081,0.113,0.0656,0.1022,0.0058,14.9922,7.3146,1.1596,Consumer Defensive,1950196836.19,-78.66209968834471,0.1330721970405427,1465517876432.0237,2017
88,LOPE,974134000.0,0.4307,0.349,0.2087,0.2062,0.2405,0.192,-0.7962,0.0676,0.1469,0.4888,0.1237,0.2245,0.1084,0.2078,20.7285,11.851,4.287,Consumer Defensive,4299117364.38,7.611376013537862,0.29335141068676074,1465517876432.0237,2017
89,EPC,2298400000.0,0.4919,0.048,0.0025,0.0033,0.0032,0.0051,9.4119,0.8869,-0.0374,-0.3318,-0.1067,-0.5639,-0.0156,-0.7411,720.0,46.4664,2.3551,Consumer Defensive,4101934968.0,-38.09050664590682,0.27989661770531554,1465517876432.0237,2017
91,CALM,1074513000.0,0.0424,-0.06,-0.0691,-0.0881,-0.1028,-0.0886,2.242,0.013,0.0574,0.0,-0.0096,0.0,-0.0948,0.0,0.0,0.0,2.2345,Consumer Defensive,1882341351.25,-1.8049615017342668,0.12844206007454392,1465517876432.0237,2017
93,CORE,15687600000.0,0.0505,0.006,0.0021,0.0603,0.03,0.0342,5.5075,1.0054,0.0985,0.0235,0.1188,-0.0037,0.1505,-0.0784,43.375,20.8866,2.6044,Consumer Defensive,1442558858.58,-24.300730063581753,0.09843338534307612,1465517876432.0237,2017
95,FIZZ,826918000.0,0.3943,0.213,0.1295,0.4358,0.7787,0.4347,-0.7755,0.0,0.0419,0.156,0.0549,0.1931,0.0867,0.3464,38.9957,22.9764,17.0066,Consumer Defensive,4176733249.5,-24.49740850634037,0.28500049823129764,1465517876432.0237,2017
96,UVV,2071218000.0,0.1906,0.104,0.0513,0.0826,0.0701,0.066,0.6685,0.3326,0.0135,0.1026,-0.0345,0.0274,-0.0686,-0.1089,79.4944,8.9763,1.3881,Consumer Defensive,1788096516.75,8.445509644202081,0.12201123886003576,1465517876432.0237,2017
99,NUS,2279099000.0,0.7797,0.14800000000000002,0.0568,0.1837,0.2193,0.1628,-0.1472,0.5516,0.0922,0.1373,0.0417,-0.0769,-0.0026,-0.0853,27.9837,10.56,5.1301,Consumer Defensive,3609728358.32,-8.762576324379449,0.24631076948090938,1465517876432.0237,2017
100,PSMT,2996628000.0,0.1591,0.062,0.0303,0.128,0.1272,0.1287,-0.3046,0.15,0.1235,0.209,0.076,0.0572,0.0566,-0.0108,27.2651,12.9874,3.4448,Consumer Defensive,2469800125.0,-32.29401081353745,0.16852746491315548,1465517876432.0237,2017
102,LBY,785156000.0,0.1962,-0.015,-0.1189,-1.3958,-0.0606,-0.2248,-30.9388,5.7463,-0.0449,0.0,-0.0213,0.0,-0.033,0.0,0.0,0.0,2.5293,Consumer Defensive,169083709.44,-48.487568759104306,0.011537471644607588,1465517876432.0237,2017
104,HELE,1397535000.0,0.4103,0.145,0.1007,0.1378,0.0696,0.3578,2.2788,0.4757,0.0919,0.1189,0.0613,0.0774,0.0726,0.2379,19.1194,15.2909,2.5831,Consumer Defensive,2636660773.2,36.71703684007724,0.17991324538594247,1465517876432.0237,2017
106,TUES,966665000.0,0.3318,-0.01,-0.0337,-0.1637,-0.084,-0.1337,-2.5483,0.1534,-0.0001,0.0,0.0259,0.0,0.0299,0.0,0.0,0.0,0.4207,Consumer Defensive,85691609.3,-41.379310628321726,0.005847189630236811,1465517876432.0237,2017
108,ATGE,1207909000.0,0.4716,0.16399999999999998,0.1012,0.0733,0.0502,0.2099,-0.6099,0.0749,0.039,0.0616,-0.0943,-0.0202,-0.1397,-0.0256,19.6632,11.3938,1.4240000000000002,Consumer Defensive,2376656700.0,9.410403918668713,0.1621717986672569,1465517876432.0237,2017
109,UTI,324263000.0,0.4417,0.046,-0.0251,-0.0646,-0.015,-0.0486,-4.6855,0.343,-0.0006,0.0,-0.0475,0.0,-0.0511,0.0,0.0,1.0981,0.6845,Consumer Defensive,85909683.98,53.36134117055904,0.005862070013718104,1465517876432.0237,2017
110,CENT,2054478000.0,0.308,0.096,0.0384,0.124,0.0938,0.1224,1.7847,0.6224,0.0566,0.1315,0.0276,0.2869,0.0761,1.0578,24.7962,12.0445,3.103,Consumer Defensive,2015587397.01,-11.234219160198505,0.13753413925711952,1465517876432.0237,2017
114,LANC,1201842000.0,0.2652,0.16699999999999998,0.0959,0.2002,0.2209,0.2846,-0.7140000000000001,0.0,0.039,0.1128,0.0387,0.0367,0.0476,0.1527,29.1259,16.0759,5.8326,Consumer Defensive,3365071818.42,39.76075014192129,0.22961656575712774,1465517876432.0237,2017
115,SAM,862992000.0,0.5213,0.194,0.1148,0.2339,0.1797,0.2197,-0.3921,0.0,0.1153,0.1791,0.096,0.1211,0.0098,0.0556,23.2274,12.9572,5.2322,Consumer Defensive,2234645290.0,26.757892809416127,0.15248161253689432,1465517876432.0237,2017
117,WMK,3466807000.0,0.2632,0.047,0.0284,0.0991,0.0452,0.0899,-0.4658,0.0352,0.0414,0.0683,0.0512,0.0359,0.0768,0.2186,11.4809,6.4078,1.1384,Consumer Defensive,1130272574.86,16.827958084083114,0.07712444815833853,1465517876432.0237,2017
118,STRA,454851000.0,0.4505,0.157,0.0453,0.0985,0.3389,0.1057,-2.1846,0.0,0.0668,-0.0823,-0.029,-0.1972,0.0029,-0.2395,47.2487,12.0823,4.6637,Consumer Defensive,1018357485.75,25.89515231477833,0.06948789244586437,1465517876432.0237,2017
119,GPX,509208000.0,0.1611,0.059,0.0253,0.0685,0.0553,0.2348,1.4125,0.3493,0.0738,0.0284,0.0749,-0.0845,0.0414,-0.191,30.8442,14.7909,2.1197,Consumer Defensive,398610998.75,-46.905264603464225,0.02719932695194859,1465517876432.0237,2017
120,APEI,299248000.0,0.6118,0.172,0.0706,0.073,0.187,0.0869,-3.4872,0.0,0.1303,0.0661,0.0088,-0.1139,-0.0295,-0.1795,19.8462,4.68,1.4501,Consumer Defensive,419709601.2,10.310077232836266,0.028638995671743873,1465517876432.0237,2017
127,IMKTA,4002699727.0,0.2407,0.061,0.0135,0.1054,0.0542,0.0368,3.5193,1.7178,0.0544,0.0106,0.0521,0.0823,0.0544,0.0558,9.3248,5.6526,1.0129,Consumer Defensive,517637276.8,-23.89845822957105,0.0353211165230034,1465517876432.0237,2017
128,CECO,596435000.0,0.7597,0.083,-0.0535,-0.1077,0.1383,-0.243,-3.627,0.0,-0.0696,0.0,-0.1083,0.0,-0.1401,0.0,0.0,13.7755,2.9186,Consumer Defensive,864360885.96,-8.713030636653446,0.05897989371950813,1465517876432.0237,2017
129,TR,519289000.0,0.3696,0.2,0.1557,0.1102,0.0604,0.2094,-1.2566,0.0108,0.011,0.0529,0.0034,0.1086,0.0,0.1017,28.3432,20.7099,3.1,Consumer Defensive,2279284557.7824,-3.8571799903479014,0.15552758478331138,1465517876432.0237,2017
132,ANDE,3686345000.0,0.0865,0.024,0.0115,0.0521,-0.0164,0.0398,5.2615,0.6067,0.0389,-0.0523,-0.0724,-0.1208,-0.0616,-0.2667,20.9603,15.5511,1.1026,Consumer Defensive,898860000.0,-3.642403601688163,0.061333949892742406,1465517876432.0237,2017
133,VLGEA,1604574000.0,0.2722,0.042,0.0143,0.0799,0.1017,0.0791,-0.9692,0.152,0.033,0.0008,0.0141,-0.0708,0.0099,0.6422,13.7389,4.2696,1.2431,Consumer Defensive,356541312.8,19.56553495955103,0.024328690801646305,1465517876432.0237,2017
136,JBSS,846635000.0,0.1676,0.086,0.0427,0.1534,0.1181,0.1343,0.7859,0.2506,0.039,0.0,0.0275,0.1487,0.0196,0.1024,19.6176,10.5091,3.0077,Consumer Defensive,705975430.86,-9.618101639765381,0.048172420290005645,1465517876432.0237,2017
139,JJSF,1084224000.0,0.3053,0.153,0.073,0.116,0.1233,0.1615,-0.8974,0.0018,0.0662,0.094,0.0563,0.0808,0.0559,0.0325,31.331,14.0773,3.6329,Consumer Defensive,2483431031.49,-1.858360388887136,0.16945757342354675,1465517876432.0237,2017
141,FC,185256000.0,0.6621,0.015,-0.0387,-0.0843,-0.0429,-0.2318,13.9408,0.5453,-0.0078,0.0,0.0693,0.0,0.0299,0.0,0.0,110.9108,3.0554,Consumer Defensive,260558261.6,-0.08948750524520864,0.017779261910769718,1465517876432.0237,2017
142,LNDC,469776000.0,0.1686,0.058,0.0225,0.0467,0.0298,0.065,1.768,0.2382,0.0753,-0.1033,0.0699,-0.0459,-0.0129,-0.1856,35.641,15.7562,1.6775,Consumer Defensive,379541988.1,-5.279998779296875,0.0258981479655533,1465517876432.0237,2017
